Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
11300                    5.5767913710408745       740622336                432.8107452392578        595.94921875             2048                     423.40673828125          575.8049926757812        10610                    16.395523071289062       14.709450721740723       -0.02971970522776246     0.08249817043542862      1.0006625056266785       1.8985277279170987e-06   0.3431579917669296       0.023606378585100174     0.9962707757949829       1.0                      -1.655591368675232       1.6454688906669617       0.5602182745933533       285.4390869140625        -0.5177514553070068      3.856431484222412        0.4062761962413788       0.14705061167478561      0.33487245440483093      0.36417993903160095      1.0                      
11400                    5.623263602554799        747175936                435.7896728515625        591.0531921386719        2050                     422.0109405517578        574.2590942382812        10640                    15.898359298706055       14.22886610031128        -0.0306897247210145      0.09379272907972336      1.0007551908493042       1.8541204553912394e-05   0.3400367945432663       0.02366408985108137      0.9962524771690369       1.0                      -1.7038275003433228      1.6539673805236816       0.5571891665458679       284.6999206542969        -0.5638155341148376      3.798520565032959        0.3830544650554657       0.14294935762882233      0.33487245440483093      0.36417993903160095      1.0                      
11500                    5.670003813140922        753729536                435.6430358886719        594.2197265625           2048                     425.8979034423828        575.52294921875          10614                    15.266499042510986       13.593296527862549       -0.030271013267338276    0.07641296461224556      1.001047134399414        9.257133484652513e-06    0.340694785118103        0.023590555414557457     0.9960998594760895       1.0                      -1.6747410297393799      1.6506587266921997       0.5556477904319763       283.9710388183594        -0.5477426052093506      3.7121245861053467       0.39832957088947296      0.14338665455579758      0.33487245440483093      0.36417993903160095      1.0                      
11600                    5.716695106327533        760283136                432.3642272949219        591.2490234375           2048                     423.405029296875         574.7426452636719        10622                    15.328558444976807       13.681622505187988       -0.03154416382312775     0.08731384202837944      1.001051127910614        4.318881474318914e-05    0.3356959670782089       0.0232667475938797       0.9958862364292145       1.0                      -1.7507134079933167      1.6577045917510986       0.5547270774841309       283.2298583984375        -0.6596932411193848      3.708634614944458        0.35603027045726776      0.14335214346647263      0.33487245440483093      0.36417993903160095      1.0                      
11700                    5.7635857774482835       766836736                418.28741455078125       584.7226257324219        2053                     424.2635955810547        574.2804565429688        10633                    15.491032600402832       13.815248966217041       -0.032397023402154446    0.07978515699505806      1.0012702941894531       1.890329571097027e-06    0.3416365534067154       0.023655415512621403     0.996002197265625        1.0                      -1.6750611662864685      1.6461865901947021       0.560463011264801        282.4856872558594        -0.5059294700622559      3.736121654510498        0.4016626328229904       0.15507523715496063      0.33487245440483093      0.36417993903160095      1.0                      
11800                    5.810127980245484        773390336                437.5517578125           592.9931640625           2048                     422.4886169433594        574.59716796875          10643                    14.479759693145752       12.82938814163208        -0.034127614460885525    0.09258728474378586      1.001123070716858        1.014429790302529e-05    0.3368998020887375       0.02341711800545454      0.9954284727573395       1.0                      -1.736688494682312       1.6573677062988281       0.557090163230896        281.7455749511719        -0.5490418672561646      3.607428789138794        0.3635685294866562       0.14639784395694733      0.33487245440483093      0.36417993903160095      1.0                      
11900                    5.857018828988075        779943936                442.4597930908203        593.3435363769531        2049                     426.2405548095703        576.5753784179688        10595                    14.996600151062012       13.328611373901367       -0.029530693776905537    0.09787597879767418      1.000806450843811        3.933052357751876e-05    0.3395037353038788       0.02358470857143402      0.9956420958042145       1.0                      -1.7165545225143433      1.6510014533996582       0.5566397905349731       281.0369567871094        -0.5255393981933594      3.6716842651367188       0.37287451326847076      0.14884188771247864      0.33487245440483093      0.36417993903160095      1.0                      
12000                    5.903171178830995        786497536                427.83636474609375       593.2421875              2048                     426.8358612060547        577.2951049804688        10591                    16.66979694366455        15.000588417053223       -0.029333350714296103    0.0740051306784153       1.0014439821243286       3.3761308486646158e-06   0.3397084176540375       0.023543295450508595     0.996295154094696        1.0                      -1.6717288494110107      1.657282829284668        0.5568437576293945       280.3218994140625        -0.640483021736145       3.8867151737213135       0.3984461724758148       0.13888686895370483      0.33487245440483093      0.36417993903160095      1.0                      
12100                    5.949875497387515        793051136                437.6553039550781        595.3506164550781        2048                     422.2878112792969        573.3329467773438        10644                    14.0376558303833         12.381275177001953       -0.03392073977738619     0.1080474890768528       1.0010748505592346       1.836480623751413e-05    0.33806027472019196      0.023429562337696552     0.995739758014679        1.0                      -1.7318649888038635      1.6399648189544678       0.5546630620956421       279.5905456542969        -0.5551263093948364      3.553433656692505        0.3636023849248886       0.15230643004179         0.33487245440483093      0.36417993903160095      1.0                      
12200                    5.9964064490795135       799604736                424.19908142089844       590.7274780273438        2049                     424.97560119628906       574.4718933105469        10641                    14.377697944641113       12.6935133934021         -0.03151823370717466     0.07125549390912056      1.0009751915931702       7.2161037678597495e-06   0.3431403636932373       0.023928611539304256     0.9957275688648224       1.0                      -1.6659165024757385      1.6473256945610046       0.5605400800704956       278.8869323730469        -0.40616756677627563     3.5814247131347656       0.4049726873636246       0.16461246460676193      0.33487245440483093      0.36417993903160095      1.0                      
12300                    6.043175881670582        806158336                437.1455993652344        585.4219970703125        2051                     424.98651123046875       574.9810180664062        10629                    15.57945966720581        13.898569583892822       -0.030379620380699635    0.08958740532398224      1.000596284866333        8.939633971749572e-06    0.3422538936138153       0.023683598265051842     0.9961608946323395       1.0                      -1.690652310848236       1.6366574168205261       0.5551137328147888       278.18511962890625       -0.49143466353416443     3.748075485229492        0.3917558491230011       0.15161783248186111      0.33487245440483093      0.36417993903160095      1.0                      
12400                    6.089177310532994        812711936                442.30409240722656       592.10205078125          2048                     424.77781677246094       576.048583984375         10608                    15.591567516326904       13.951542377471924       -0.031187307089567184    0.10434875637292862      1.001516342163086        2.308959892616258e-05    0.33424240350723267      0.023164942860603333     0.9959656000137329       1.0                      -1.759890377521515       1.6498441696166992       0.554167628288269        277.48553466796875       -0.7212083339691162      3.765714645385742        0.346756249666214        0.14657719433307648      0.33487245440483093      0.36417993903160095      1.0                      
12500                    6.135726053218047        819265536                425.7303771972656        590.85546875             2048                     425.85606384277344       575.8538818359375        10613                    15.979267120361328       14.299176692962646       -0.03159728366881609     0.07709350809454918      1.000845491886139        1.596079221144464e-05    0.3423376828432083       0.023636765778064728     0.9960327446460724       1.0                      -1.6643754243850708      1.6349855065345764       0.557656466960907        276.78662109375          -0.49853646755218506     3.7966408729553223       0.4098019152879715       0.15686672180891037      0.33487245440483093      0.36417993903160095      1.0                      
12600                    6.182128189504146        825819136                447.1554412841797        596.1337890625           2048                     424.23252868652344       575.8178100585938        10624                    14.51313591003418        12.839177131652832       -0.03161229379475117     0.09495849534869194      1.001041054725647        5.9626139773172326e-05   0.3411138653755188       0.023701381869614124     0.9957641661167145       1.0                      -1.697018027305603       1.6384546160697937       0.5561812520027161       276.08416748046875       -0.4864332675933838      3.6075572967529297       0.3876310735940933       0.16209880262613297      0.33487245440483093      0.36417993903160095      1.0                      
12700                    6.228550669385328        832372736                422.75416564941406       590.51806640625          2048                     427.13873291015625       576.2281799316406        10617                    13.209070205688477       11.525607109069824       -0.035327075980603695    0.07619934156537056      1.0008718967437744       4.0737235735832655e-06   0.343757688999176        0.023978968150913715     0.99627685546875         1.0                      -1.6559802293777466      1.6437231302261353       0.5577276945114136       275.3977355957031        -0.2137465476989746      3.4170279502868652       0.40788282454013824      0.15236923098564148      0.33487245440483093      0.36417993903160095      1.0                      
12800                    6.274968938397037        838926336                442.28843688964844       595.26171875             2048                     425.2316436767578        574.6521301269531        10634                    14.101389408111572       12.416374206542969       -0.033267256803810596    0.0808715857565403       1.0000498294830322       2.7973323994956445e-05   0.3436565697193146       0.023894005455076694     0.9958984553813934       1.0                      -1.6756306886672974      1.6313323974609375       0.5545718669891357       274.7145080566406        -0.3502160906791687      3.5510950088500977       0.39639289677143097      0.15502668917179108      0.33487245440483093      0.36417993903160095      1.0                      
12900                    6.321149040659268        845479936                439.5368194580078        593.4917297363281        2048                     429.3876953125           578.0163269042969        10580                    15.193460464477539       13.497584819793701       -0.031106801005080342    0.08038635551929474      1.0007217526435852       5.857925998498104e-06    0.3453967571258545       0.02402507420629263      0.996124267578125        1.0                      -1.6472572088241577      1.634057343006134        0.554305374622345        274.0298767089844        -0.4021590054035187      3.6897432804107666       0.4137500375509262       0.1493683010339737       0.33487245440483093      0.36417993903160095      1.0                      
13000                    6.3675773694449          852033536                427.11163330078125       589.68994140625          2048                     426.37855529785156       576.0530700683594        10611                    15.311240196228027       13.615883827209473       -0.03095063753426075     0.07855530083179474      1.0004478693008423       7.4885701337734645e-06   0.34526145458221436      0.023864357732236385     0.9959717094898224       1.0                      -1.6472668647766113      1.6292847990989685       0.5522448420524597       273.34112548828125       -0.3896443843841553      3.7091376781463623       0.41470158100128174      0.15652785450220108      0.33487245440483093      0.36417993903160095      1.0                      
13100                    6.4141184923715056       858587136                433.25120544433594       585.7058715820312        2051                     428.8816223144531        577.6111755371094        10583                    13.824161529541016       12.147963523864746       -0.032833442091941833    0.08623047173023224      1.0000720918178558       2.9893907594669145e-05   0.3418063074350357       0.02371029369533062      0.9960388243198395       1.0                      -1.6928812265396118      1.6226944327354431       0.55271977186203         272.64190673828125       -0.35657763481140137     3.5072131156921387       0.3919661194086075       0.15822718292474747      0.33487245440483093      0.36417993903160095      1.0                      
13200                    6.460319093498919        865140736                442.80482482910156       592.5146484375           2048                     427.04461669921875       575.4248657226562        10632                    14.83815336227417        13.157713890075684       -0.03125561308115721     0.07733154296875         1.0010515451431274       1.0896411254179839e-05   0.3423393815755844       0.023619545623660088     0.9959167540073395       1.0                      -1.6561043858528137      1.6308031678199768       0.5564798712730408       271.9662170410156        -0.3596495985984802      3.646402359008789        0.4124371111392975       0.14627991616725922      0.33487245440483093      0.36417993903160095      1.0                      
13300                    6.506108229127195        871694336                442.2299346923828        590.2620239257812        2051                     428.13330078125          577.5589599609375        10585                    15.273143768310547       13.601933479309082       -0.031585327349603176    0.08660278469324112      1.0012403726577759       1.439959760318743e-05    0.3405593931674957       0.02371995709836483      0.996063232421875        1.0                      -1.6904919743537903      1.638412356376648        0.5547256469726562       271.28021240234375       -0.5220010280609131      3.7158572673797607       0.38864123821258545      0.13827969133853912      0.33487245440483093      0.36417993903160095      1.0                      
13400                    6.552292352616787        878247936                437.7079772949219        595.6640625              2048                     428.96180725097656       577.1171875              10592                    16.201180934906006       14.52239179611206        -0.030507570132613182    0.08475952222943306      1.0018224120140076       6.754035211997689e-06    0.34185948967933655      0.023886416107416153     0.995837390422821        1.0                      -1.6851210594177246      1.6371079683303833       0.5530881881713867       270.61407470703125       -0.5299084186553955      3.8325717449188232       0.39423662424087524      0.15229486674070358      0.33487245440483093      0.36417993903160095      1.0                      
13500                    6.598264053364595        884801536                442.7160949707031        593.23388671875          2048                     428.1806945800781        577.0514831542969        10597                    15.116538524627686       13.426856517791748       -0.031697784550487995    0.08388366922736168      1.0014309287071228       3.138604313335236e-06    0.3442753851413727       0.023916970938444138     0.9962219297885895       1.0                      -1.652872085571289       1.6273913979530334       0.551792562007904        269.9366760253906        -0.33810460567474365     3.6865179538726807       0.4120272696018219       0.15694278478622437      0.33487245440483093      0.36417993903160095      1.0                      
13600                    6.643766462637318        891355136                444.4912872314453        592.9637145996094        2049                     429.491455078125         579.6129455566406        10562                    15.028483867645264       13.350231170654297       -0.031450679525732994    0.08072204515337944      1.0014315843582153       8.277971119241556e-06    0.3419404625892639       0.023906925693154335     0.9962951838970184       1.0                      -1.6821812987327576      1.631900131702423        0.5531867146492004       269.2752380371094        -0.4847756028175354      3.677919864654541        0.392726868391037        0.1477399244904518       0.33487245440483093      0.36417993903160095      1.0                      
13700                    6.6893315987123385       897908736                424.8938903808594        592.767578125            2049                     431.8689422607422        580.55078125             10541                    16.225241661071777       14.536995887756348       -0.030680603347718716    0.0831604041159153       1.0014911890029907       8.512079375577741e-06    0.3437854200601578       0.02389571350067854      0.996350109577179        1.0                      -1.6464261412620544      1.6328608393669128       0.553098201751709        268.6122741699219        -0.40311399102211        3.834181308746338        0.4131595939397812       0.15138059109449387      0.33487245440483093      0.36417993903160095      1.0                      
13800                    6.73510113954544         904462336                436.09478759765625       589.58251953125          2048                     428.47789001464844       576.845947265625         10610                    14.130382061004639       12.442955017089844       -0.03247423190623522     0.09331970289349556      1.0010372400283813       3.6339314419819857e-06   0.34398053586483         0.023951985873281956     0.9962219297885895       1.0                      -1.66336989402771        1.6200045943260193       0.5517255067825317       267.9384765625           -0.34863245487213135     3.5460963249206543       0.4028507471084595       0.14697439968585968      0.33487245440483093      0.36417993903160095      1.0                      
13900                    6.780963049530984        911015936                431.5037841796875        583.6214904785156        2050                     430.82269287109375       579.4169616699219        10567                    14.62853193283081        12.93775224685669        -0.030517445877194405    0.07666320726275444      1.0005897283554077       3.894567385032133e-06    0.34425967931747437      0.023841703310608864     0.9960510432720184       1.0                      -1.6459609270095825      1.6210954785346985       0.5525626540184021       267.27587890625          -0.3809974789619446      3.6133289337158203       0.4125576913356781       0.15077292174100876      0.33487245440483093      0.36417993903160095      1.0                      
14000                    6.8262320342659955       917569536                438.3577117919922        590.4980773925781        2050                     430.6689147949219        579.9634704589844        10546                    15.310047149658203       13.647254467010498       -0.03254075348377228     0.08426513522863388      1.0011622309684753       3.585027843655553e-05    0.33906666934490204      0.023806249722838402     0.996105968952179        1.0                      -1.6952897310256958      1.6430436968803406       0.5564905405044556       266.6174011230469        -0.488178551197052       3.7314512729644775       0.38076479732990265      0.14489904046058655      0.33487245440483093      0.36417993903160095      1.0                      
14100                    6.872409368852774        924123136                426.2331237792969        586.0625                 2048                     429.86328125             579.7247314453125        10555                    14.06703805923462        12.385129928588867       -0.033202928490936756    0.08043213188648224      1.0005189180374146       2.8927473749718047e-06   0.3430219739675522       0.023793558590114117     0.995831310749054        1.0                      -1.6518939137458801      1.6284466981887817       0.5566118955612183       265.9567565917969        -0.315371572971344       3.5385942459106445       0.41149310767650604      0.15696705877780914      0.33487245440483093      0.36417993903160095      1.0                      
14200                    6.917954885264238        930676736                429.6409606933594        593.728515625            2048                     430.12017822265625       578.8343505859375        10579                    13.989424228668213       12.319667339324951       -0.033203099854290485    0.09212646633386612      1.0005257725715637       2.233515988336876e-05    0.3405921012163162       0.023772776126861572     0.99639892578125         1.0                      -1.684564232826233       1.6315937042236328       0.5555707812309265       265.3134460449219        -0.45395714044570923     3.5305745601654053       0.3861345201730728       0.14255725592374802      0.33487245440483093      0.36417993903160095      1.0                      
14300                    6.96321434656779         937230336                440.22804260253906       594.4134521484375        2049                     429.8202819824219        580.0299377441406        10557                    15.169507026672363       13.47959041595459        -0.03141028620302677     0.07774658501148224      1.0015392303466797       4.232230935485859e-06    0.34426499903202057      0.024151532910764217     0.9962646663188934       1.0                      -1.6416372060775757      1.6384031772613525       0.5525466799736023       264.6870422363281        -0.3673655390739441      3.6819589138031006       0.40937909483909607      0.14611411839723587      0.33487245440483093      0.36417993903160095      1.0                      
14400                    7.009259009626177        943783936                435.6935119628906        588.2517395019531        2051                     430.2247314453125        578.7669677734375        10564                    13.851867198944092       12.159601211547852       -0.03213824611157179     0.08236084133386612      1.0012214183807373       3.2596721837307996e-06   0.3448805510997772       0.024002849124372005     0.9960998594760895       1.0                      -1.6332948803901672      1.626964807510376        0.5516946315765381       264.0663146972656        -0.30178505182266235     3.503187417984009        0.4178767502307892       0.15173069387674332      0.33487245440483093      0.36417993903160095      1.0                      
14495                    7.05260259817044         950009856                428.61610412597656       589.36474609375          2048                     430.1156311035156        579.9684753417969        10417                    5.005057096481323        3.37528920173645         -0.027592947706580162    0.08499756082892418      1.0010345578193665       3.712216675921809e-05    0.33147208392620087      0.023916064761579037     0.992993175983429        1.0                      -1.8630648851394653      1.6352044939994812       0.5490278601646423       263.44775390625          -0.10078644752502441     1.8980358839035034       0.2771313488483429       0.22835472971200943      0.33487245440483093      0.36417993903160095      1.0                      
